SoldTo,NamaAgen,Wilayah,TipePangkalan,IDRegistrasi,NamaPangkalan,EmailPangkalan,NoHPPemilik,NoKTPPemilik,NamaPemilik,NomorNIB,QtyKontrak,Catatan,TipePembayaran,NoRekening,NamaBank,NamaAkunBank,TanggalDiapproveSAM,Provinsi,Kota,Kecamatan,Kelurahan,RT,RW,KodePos,Alamat,IntegrasiMAP,MID,Latitude,Longitude,StatusPembaharuan
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023623589726,WIJAYA GAS,lestariwijaya230@gmail.com,81232445727,1271328422995771,Lestari Wijaya,1207269616230000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,LESTARI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20236,Jalan Dewi No 163,Ya,LPG_222018,3.618906,98.675144,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023720874513,SPBU 142011165,hestiutami83@gmail.com,81218699618,1271934934251383,Hesti Utami,1207431412390000,1000,,Cashless,1060010000000.0,Bank Mandiri,HESTI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SEI PUTIH BARAT,111,111,20114,Jalan Ahmad No 2,Ya,LPG_210955,3.620291,98.671946,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023661993641,SPBU 142011293,pratamaariyani338@gmail.com,81279019056,1271543603662290,Pratama Ariyani,1207221138300000,1650,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20114,Jalan Nose No 173,Ya,LPG_212270,3.585707,98.668886,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023749873011,WIJAYA LPG,budiwijaya126@gmail.com,81269359796,1271802346934583,Budi Wijaya,1207535783900000,1000,,Cashless,1060010000000.0,Bank Mandiri,BUDI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20235,Jalan Rahayu No 138,Ya,LPG_225156,3.597524,98.689655,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202371584079,SPBU 142011132,olautami338@gmail.com,81280843799,1271373788207254,Ola Utami,1207454686910000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OLA UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,PULO BRAYAN DARAT II,111,111,20236,Jalan Shinellah No 183,Ya,LPG_225445,3.593718,98.660057,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023795306853,FITRIANI JAYA,setiawanfitriani420@gmail.com,81248871909,1271863922741228,Setiawan Fitriani,1207898849980000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20236,Jalan Saputra No 1,Ya,LPG_214637,3.607325,98.675737,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023686728198,PRIASA ENERGY,setiawanpriasa722@gmail.com,81259768372,1271876347208649,Setiawan Priasa,1207242636590000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20236,Jalan Ahmad No 106,Ya,LPG_211989,3.613015,98.674141,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023620998653,SPBU 142011524,fauziutami744@gmail.com,81227200982,1271187764664588,Fauzi Utami,1207883822670000,1000,,Cashless,1060010000000.0,Bank Mandiri,FAUZI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20236,Jalan Ahmad No 103,Ya,LPG_218739,3.61408,98.674436,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023765059603,SAPUTRA ENERGY,setiawansaputra931@gmail.com,81275062084,1271254229684311,Setiawan Saputra,1207245887460000,1000,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20114,Jalan Dewi No 75,Ya,LPG_212267,3.583869,98.679654,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023719955445,SPBU 142011913,aguswahyuni128@gmail.com,81222797288,1271208612236597,Agus Wahyuni,1207348415580000,1650,,Cashless,1060010000000.0,Bank Mandiri,AGUS WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20235,Jalan Santoso No 94,Ya,LPG_223968,3.58472,98.684025,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023682809367,RAHAYU GAS,ovirahayu889@gmail.com,81224507196,1271716430178779,Ovi Rahayu,1207607578850000,1000,,Cashless,1060010000000.0,Bank Mandiri,OVI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20236,Jalan Priasa No 187,Ya,LPG_215602,3.605061,98.683816,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023730038621,SPBU 142011659,hestishinellah212@gmail.com,81226318122,1271126432385739,Hesti Shinellah,1207692246930000,1650,,Cashless,1060010000000.0,Bank Mandiri,HESTI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20236,Jalan Wahyuni No 179,Ya,LPG_226776,3.59445,98.684593,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023695516595,SPBU 142011368,fauzinose154@gmail.com,81243190840,1271111233284309,Fauzi Nose,1207972614370000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,FAUZI NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GAHARU,111,111,20235,Jalan Wahyuni No 34,Ya,LPG_220540,3.580475,98.680609,Active Diperbaharui
793603,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023681576755,SANTOSO GAS,fauzisantoso823@gmail.com,81282131326,1271636829943870,Fauzi Santoso,1207786784270000,1000,,Cashless,1060010000000.0,Bank Mandiri,FAUZI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20235,Jalan Wijaya No 105,Ya,LPG_222997,3.581378,98.68244,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023637147543,SAPUTRA ENERGY,budisaputra967@gmail.com,81242504130,1271800510478999,Budi Saputra,,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20235,Jalan Wijaya No 55,Ya,LPG_212692,3.605889,98.682249,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.202375034249,ARIYANI JAYA,pratamaariyani262@gmail.com,81289285683,1271767268725655,Pratama Ariyani,1207742815520000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PRATAMA ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20235,Jalan Ahmad No 34,Ya,LPG_222833,3.600847,98.687528,Active Diperbaharui
793603,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023745482153,NOSE GAS,meganose123@gmail.com,81280586682,1271946731919893,Mega Nose,,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,MEGA NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20236,Jalan Utami No 72,Ya,LPG_215190,3.583625,98.68159,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023746647652,SPBU 142011577,lestaridewi863@gmail.com,81296554832,1271455914555699,Lestari Dewi,1207188150020000,1120,,Cashless,1060010000000.0,Bank Mandiri,LESTARI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20235,Jalan Fitriani No 18,Ya,LPG_212516,3.584468,98.669549,Active Diperbaharui
793600,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023716494193,SANTOSO ENERGY,megasantoso890@gmail.com,81264892788,1271281878226603,Mega Santoso,1207906293150000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,MEGA SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20114,Jalan Fitriani No 131,Ya,LPG_227901,3.628084,98.678567,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023760342855,PRIASA MAJU,rizkypriasa59@gmail.com,81284731971,1271415308630564,Rizky Priasa,,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20236,Jalan Nose No 184,Ya,LPG_210349,3.581839,98.661513,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023653967101,UTAMI GAS,hestiutami522@gmail.com,81294249379,1271625738073553,Hesti Utami,1207197565450000,800,,Cashless,1060010000000.0,Bank Mandiri,HESTI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20235,Jalan Priasa No 28,Ya,LPG_212095,3.605344,98.680085,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023634583918,RAHAYU JAYA,setiawanrahayu139@gmail.com,81238045489,1271702919610585,Setiawan Rahayu,1207491411060000,1000,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20235,Jalan Saputra No 52,Ya,LPG_218261,3.593345,98.681709,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023629763006,SAPUTRA LPG,rizkysaputra980@gmail.com,81266726344,1271437513019642,Rizky Saputra,1207763404980000,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GAHARU,111,111,20235,Jalan Dewi No 175,Ya,LPG_227222,3.582526,98.662602,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023623259886,AHMAD MAJU,agusahmad634@gmail.com,81281341317,1271339740398698,Agus Ahmad,1207828208120000,1000,,Cashless,1060010000000.0,Bank Mandiri,AGUS AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20236,Jalan Priasa No 60,Ya,LPG_219750,3.590694,98.669125,Active Diperbaharui
793600,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023614740889,FITRIANI LPG,andifitriani261@gmail.com,81268803334,1271604058018274,Andi Fitriani,1207486885800000,1120,,Cashless,1060010000000.0,Bank Mandiri,ANDI FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20114,Jalan Wahyuni No 38,Ya,LPG_213174,3.602191,98.67848,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023675977272,SHINELLAH JAYA,budishinellah983@gmail.com,81289610086,1271104059419266,Budi Shinellah,1207393814660000,1120,,Cashless,1060010000000.0,Bank Mandiri,BUDI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GAHARU,111,111,20236,Jalan Ahmad No 50,Ya,LPG_212936,3.589385,98.67028,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023675734306,AHMAD ENERGY,budiahmad33@gmail.com,81266572320,1271283098131150,Budi Ahmad,1207216331700000,1650,,Cashless,1060010000000.0,Bank Mandiri,BUDI AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20236,Jalan Fitriani No 14,Ya,LPG_214551,3.588771,98.66503,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023639876924,NOSE JAYA,olanose838@gmail.com,81259058021,1271380497359728,Ola Nose,1207470729730000,1120,,Cashless,1060010000000.0,Bank Mandiri,OLA NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SEI PUTIH BARAT,111,111,20235,Jalan Rahayu No 147,Ya,LPG_216143,3.5958,98.673498,Active Diperbaharui
793603,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023765651978,PRIASA LPG,fauzipriasa708@gmail.com,81287077162,1271446819438625,Fauzi Priasa,1207819734570000,800,,Cashless,1060010000000.0,Bank Mandiri,FAUZI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20236,Jalan Santoso No 106,Ya,LPG_217601,3.601289,98.684663,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023615416371,PRIASA GAS,ovipriasa521@gmail.com,81236299043,1271265168333454,Ovi Priasa,1207778108080000,1000,,Cashless,1060010000000.0,Bank Mandiri,OVI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20235,Jalan Ahmad No 130,Ya,LPG_224493,3.613259,98.674301,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023783867451,AHMAD ENERGY,putriahmad715@gmail.com,81245014059,1271323374221751,Putri Ahmad,1207535321530000,1000,,Cashless,1060010000000.0,Bank Mandiri,PUTRI AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GAHARU,111,111,20235,Jalan Fitriani No 109,Ya,LPG_220408,3.586988,98.663613,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023746879171,RAHAYU GAS,andirahayu933@gmail.com,81274742066,1271700829447978,Andi Rahayu,1207809449040000,1120,,Cashless,1060010000000.0,Bank Mandiri,ANDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20114,Jalan Wahyuni No 123,Ya,LPG_210652,3.582255,98.660843,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023716028071,RAHAYU LPG,rinarahayu841@gmail.com,81219507477,1271126604114333,Rina Rahayu,1207494556970000,800,,Cashless,1060010000000.0,Bank Mandiri,RINA RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20114,Jalan Shinellah No 121,Ya,LPG_213485,3.601714,98.67107,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023772029507,PRIASA JAYA,andipriasa269@gmail.com,81296383763,1271895395061055,Andi Priasa,1207499493800000,800,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,ANDI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20114,Jalan Shinellah No 189,Ya,LPG_228100,3.584455,98.678875,Active Diperbaharui
793603,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023753436572,SHINELLAH ENERGY,rizkyshinellah837@gmail.com,81216742465,1271985605946165,Rizky Shinellah,1207515562070000,1650,,Cashless,1060010000000.0,Bank Mandiri,RIZKY SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GLUGUR KOTA,111,111,20235,Jalan Shinellah No 47,Ya,LPG_211241,3.615726,98.671593,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023784471365,SHINELLAH MAJU,agusshinellah930@gmail.com,81216693814,1271121906287003,Agus Shinellah,1207727874370000,800,,Cashless,1060010000000.0,Bank Mandiri,AGUS SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20235,Jalan Fitriani No 86,Ya,LPG_210077,3.620536,98.663128,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023712355428,SPBU 142011268,lestaripriasa376@gmail.com,81212198801,1271405253345203,Lestari Priasa,1207360170930000,1120,,Cashless,1060010000000.0,Bank Mandiri,LESTARI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20235,Jalan Wijaya No 74,Ya,LPG_211795,3.58395,98.685867,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023791305115,RAHAYU JAYA,hestirahayu672@gmail.com,81244460736,1271495472776679,Hesti Rahayu,1207290854720000,1120,,Cashless,1060010000000.0,Bank Mandiri,HESTI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20114,Jalan Dewi No 106,Ya,LPG_219834,3.605527,98.675721,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023779467758,SANTOSO JAYA,megasantoso592@gmail.com,81265566572,1271130051994112,Mega Santoso,1207573944890000,1120,,Cashless,1060010000000.0,Bank Mandiri,MEGA SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20236,Jalan Fitriani No 157,Ya,LPG_216601,3.590357,98.673574,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023783365454,NOSE ENERGY,olanose272@gmail.com,81210299341,1271510922061980,Ola Nose,,1650,,Cashless,1060010000000.0,Bank Mandiri,OLA NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20235,Jalan Ariyani No 29,Ya,LPG_226912,3.624825,98.661207,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023793987578,FITRIANI JAYA,andifitriani867@gmail.com,81212112443,1271820253196438,Andi Fitriani,1207773339000000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,ANDI FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20114,Jalan Wijaya No 94,Ya,LPG_221419,3.613206,98.666717,Active Diperbaharui
793603,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023685883107,DEWI JAYA,ovidewi676@gmail.com,81274675734,1271590823673236,Ovi Dewi,1207165114030000,1000,,Cashless,1060010000000.0,Bank Mandiri,OVI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20114,Jalan Ariyani No 64,Ya,LPG_224352,3.618158,98.677614,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023739181862,WIJAYA LPG,lestariwijaya12@gmail.com,81244740720,1271956188013877,Lestari Wijaya,1207156103060000,1120,,Cashless,1060010000000.0,Bank Mandiri,LESTARI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20235,Jalan Saputra No 102,Ya,LPG_221428,3.60524,98.677163,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023731267617,DEWI LPG,pratamadewi788@gmail.com,81267156769,1271351626121723,Pratama Dewi,1207227871430000,800,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20114,Jalan Saputra No 171,Ya,LPG_226266,3.615008,98.687796,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023654511508,ARIYANI MAJU,olaariyani192@gmail.com,81246938072,1271469995283375,Ola Ariyani,1207863744730000,1000,,Cashless,1060010000000.0,Bank Mandiri,OLA ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20236,Jalan Fitriani No 11,Ya,LPG_212912,3.624273,98.662477,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023644328809,WIJAYA ENERGY,oviwijaya502@gmail.com,81299988825,1271298691039861,Ovi Wijaya,1207507277250000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OVI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GLUGUR KOTA,111,111,20114,Jalan Dewi No 178,Ya,LPG_225586,3.596456,98.664079,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202362977345,SPBU 142011932,lestarisaputra591@gmail.com,81222897790,1271244354872373,Lestari Saputra,1207691150530000,1650,,Cashless,1060010000000.0,Bank Mandiri,LESTARI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20236,Jalan Rahayu No 187,Ya,LPG_215376,3.620729,98.669971,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023643628855,DEWI GAS,rizkydewi988@gmail.com,81270068553,1271391006935654,Rizky Dewi,1207187592270000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,RIZKY DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20236,Jalan Santoso No 165,Ya,LPG_227316,3.591022,98.666003,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023745706087,SPBU 142011553,agusnose518@gmail.com,81246313814,1271889783169024,Agus Nose,1207509450020000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,AGUS NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20114,Jalan Ahmad No 30,Ya,LPG_223066,3.593994,98.68592,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023748308992,DEWI ENERGY,budidewi411@gmail.com,81231016854,1271623468966936,Budi Dewi,1207169172790000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20235,Jalan Santoso No 66,Ya,LPG_214648,3.583278,98.666936,Active Diperbaharui
793600,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023725958002,UTAMI LPG,sitiutami340@gmail.com,81277587483,1271173322084884,Siti Utami,1207829394150000,1000,,Cashless,1060010000000.0,Bank Mandiri,SITI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20114,Jalan Wahyuni No 77,Ya,LPG_229181,3.621945,98.661092,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023614179356,FITRIANI LPG,andifitriani605@gmail.com,81273352797,1271467241159340,Andi Fitriani,,1000,,Cashless,1060010000000.0,Bank Mandiri,ANDI FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20114,Jalan Wahyuni No 41,Ya,LPG_222438,3.595933,98.674555,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023619446824,SHINELLAH JAYA,hestishinellah787@gmail.com,81291085939,1271978226685773,Hesti Shinellah,1207407484380000,1000,,Cashless,1060010000000.0,Bank Mandiri,HESTI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20114,Jalan Santoso No 183,Ya,LPG_214289,3.615163,98.670743,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023613978615,UTAMI GAS,budiutami953@gmail.com,81256313299,1271136587662356,Budi Utami,1207595604750000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,BUDI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20235,Jalan Utami No 59,Ya,LPG_222093,3.597449,98.68893,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023670504574,SANTOSO GAS,megasantoso759@gmail.com,81242093126,1271471874027784,Mega Santoso,1207945627500000,800,,Cashless,1060010000000.0,Bank Mandiri,MEGA SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20235,Jalan Santoso No 108,Ya,LPG_225034,3.617117,98.669524,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023695809075,PRIASA JAYA,fauzipriasa319@gmail.com,81223545062,1271365657228576,Fauzi Priasa,,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,FAUZI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SEI PUTIH BARAT,111,111,20235,Jalan Priasa No 38,Ya,LPG_229725,3.587647,98.660864,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023735936123,SPBU 142011467,aguspriasa771@gmail.com,81297419982,1271792534108638,Agus Priasa,1207849680680000,1000,,Cashless,1060010000000.0,Bank Mandiri,AGUS PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SIDORAME BARAT II,111,111,20236,Jalan Ahmad No 3,Ya,LPG_217167,3.614195,98.665825,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023660219851,SPBU 142011344,andiahmad459@gmail.com,81261631285,1271387798354369,Andi Ahmad,1207589559540000,800,,Cashless,1060010000000.0,Bank Mandiri,ANDI AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20114,Jalan Fitriani No 52,Ya,LPG_217097,3.587671,98.679137,Active Diperbaharui
